instance_uid,sample_id,video_id,gloss,class_id,split,tensor_path,crop_root,preview_path,num_frames_original,num_frames_used,tensor_shape,left_hand_valid_ratio,right_hand_valid_ratio,face_valid_ratio,left_hand_current_bbox_ratio,left_hand_previous_fallback_ratio,left_hand_black_crop_ratio,right_hand_current_bbox_ratio,right_hand_previous_fallback_ratio,right_hand_black_crop_ratio,face_current_bbox_ratio,face_previous_fallback_ratio,face_black_crop_ratio,mean_left_hand_conf,mean_right_hand_conf,mean_face_conf,status,error_message,notes
wlasl:37884,37884,37884,need,90,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/37884.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/37884_preview.jpg,81,64,"[3, 3, 64, 112, 112]",0.0,0.828125,1.0,0.0,0.0,1.0,0.8125,0.015625,0.171875,1.0,0.0,0.0,0.0,6.212305550391857,8.134514056146145,ok,,left_hand_black_frames=64;right_hand_prev_bbox_fallback_frames=1;right_hand_black_frames=11
wlasl:37886,37886,37886,need,90,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/37886.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/37886_preview.jpg,39,64,"[3, 3, 64, 112, 112]",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.269575394690037,7.143555238842964,ok,,sampled_with_repeated_indices;left_hand_black_frames=64
wlasl:37894,37894,37894,need,90,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/37894.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/37894_preview.jpg,71,64,"[3, 3, 64, 112, 112]",0.90625,0.984375,1.0,0.390625,0.515625,0.09375,0.734375,0.25,0.015625,1.0,0.0,0.0,2.716087522506714,4.730425591164447,7.787991315126419,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=33;left_hand_black_frames=6;right_hand_prev_bbox_fallback_frames=16;right_hand_black_frames=1
wlasl:38524,38524,38524,no,13,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38524.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38524_preview.jpg,68,64,"[3, 3, 64, 112, 112]",0.546875,0.65625,1.0,0.296875,0.25,0.453125,0.625,0.03125,0.34375,1.0,0.0,0.0,2.737322769666973,3.970100936293602,8.443145230412483,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=16;left_hand_black_frames=29;right_hand_prev_bbox_fallback_frames=2;right_hand_black_frames=22
wlasl:38527,38527,38527,no,13,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38527.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38527_preview.jpg,40,64,"[3, 3, 64, 112, 112]",0.828125,0.9375,1.0,0.234375,0.59375,0.171875,0.71875,0.21875,0.0625,1.0,0.0,0.0,2.1851852814356487,5.116361918656723,7.8546621054410934,ok,,sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=38;left_hand_black_frames=11;right_hand_prev_bbox_fallback_frames=14;right_hand_black_frames=4
wlasl:38529,38529,38529,no,13,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38529.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38529_preview.jpg,91,64,"[3, 3, 64, 112, 112]",0.671875,0.875,1.0,0.015625,0.65625,0.328125,0.875,0.0,0.125,1.0,0.0,0.0,0.9204626679420471,6.3476411317076,8.371745124459267,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=42;left_hand_black_frames=21;right_hand_black_frames=8
wlasl:38530,38530,38530,no,13,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38530.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38530_preview.jpg,47,64,"[3, 3, 64, 112, 112]",0.78125,0.9375,1.0,0.125,0.65625,0.21875,0.9375,0.0,0.0625,1.0,0.0,0.0,2.9139177203178406,6.772577897707621,8.156806379556656,ok,,sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=42;left_hand_black_frames=14;right_hand_black_frames=4
wlasl:38532,38532,38532,no,13,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38532.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38532_preview.jpg,38,64,"[3, 3, 64, 112, 112]",0.984375,0.984375,1.0,0.875,0.109375,0.015625,0.921875,0.0625,0.015625,1.0,0.0,0.0,3.5907246811049327,6.343392792394606,8.036519281566143,ok,,sampled_with_repeated_indices;right_hand_fallback_limit_reached=3;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=7;left_hand_black_frames=1;right_hand_prev_bbox_fallback_frames=4;right_hand_black_frames=1
wlasl:38534,38534,38534,no,13,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38534.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38534_preview.jpg,46,64,"[3, 3, 64, 112, 112]",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.535653553903103,7.090523406863213,ok,,sampled_with_repeated_indices;left_hand_black_frames=64
wlasl:38544,38544,38544,no,13,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38544.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38544_preview.jpg,71,64,"[3, 3, 64, 112, 112]",0.953125,0.984375,1.0,0.796875,0.15625,0.046875,0.90625,0.078125,0.015625,1.0,0.0,0.0,2.937431340124093,4.147920756504454,7.768251746892929,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=10;left_hand_black_frames=3;right_hand_prev_bbox_fallback_frames=5;right_hand_black_frames=1
wlasl:38990,38990,38990,now,26,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38990.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38990_preview.jpg,77,64,"[3, 3, 64, 112, 112]",0.859375,0.875,1.0,0.765625,0.09375,0.140625,0.875,0.0,0.125,1.0,0.0,0.0,6.673898439018094,5.325269835335868,8.170908749103546,ok,,end_frame_clipped_to_video_end;left_hand_prev_bbox_fallback_frames=6;left_hand_black_frames=9;right_hand_black_frames=8
wlasl:38995,38995,38995,now,26,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38995.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38995_preview.jpg,71,64,"[3, 3, 64, 112, 112]",0.8125,0.78125,1.0,0.359375,0.453125,0.1875,0.3125,0.46875,0.21875,1.0,0.0,0.0,4.714724960534469,4.2966259062290195,8.312078706920147,ok,,right_hand_fallback_limit_reached=3;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=29;left_hand_black_frames=12;right_hand_prev_bbox_fallback_frames=30;right_hand_black_frames=14
wlasl:38997,38997,38997,now,26,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38997.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38997_preview.jpg,36,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.902899913489819,5.944585487246513,6.951562866568565,ok,,sampled_with_repeated_indices
wlasl:38999,38999,38999,now,26,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/38999.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/38999_preview.jpg,27,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.8797580525279045,6.451138846576214,6.909253336489201,ok,,sampled_with_repeated_indices
wlasl:39006,39006,39006,now,26,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/39006.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/39006_preview.jpg,69,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.957954682409763,4.9593086168169975,7.905663639307022,ok,,
wlasl:40115,40115,40115,orange,27,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40115.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40115_preview.jpg,83,64,"[3, 3, 64, 112, 112]",0.6875,0.84375,1.0,0.109375,0.578125,0.3125,0.65625,0.1875,0.15625,1.0,0.0,0.0,2.337047679083688,5.368870386055538,7.9064220786094666,ok,,end_frame_clipped_to_video_end;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=37;left_hand_black_frames=20;right_hand_prev_bbox_fallback_frames=12;right_hand_black_frames=10
wlasl:40116,40116,40116,orange,27,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40116.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40116_preview.jpg,68,64,"[3, 3, 64, 112, 112]",0.515625,0.65625,1.0,0.265625,0.25,0.484375,0.65625,0.0,0.34375,1.0,0.0,0.0,3.1319091039545395,5.032443597203209,8.236371129751205,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=16;left_hand_black_frames=31;right_hand_black_frames=22
wlasl:40117,40117,40117,orange,27,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40117.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40117_preview.jpg,33,64,"[3, 3, 64, 112, 112]",0.875,1.0,1.0,0.46875,0.40625,0.125,1.0,0.0,0.0,1.0,0.0,0.0,2.0217631022135416,4.600446335971355,7.554351344704628,ok,,sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=26;left_hand_black_frames=8
wlasl:40119,40119,40119,orange,27,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40119.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40119_preview.jpg,75,64,"[3, 3, 64, 112, 112]",0.671875,0.859375,1.0,0.0625,0.609375,0.328125,0.859375,0.0,0.140625,1.0,0.0,0.0,2.102732837200165,5.594038308750499,8.169567704200745,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=39;left_hand_black_frames=21;right_hand_black_frames=9
wlasl:40121,40121,40121,orange,27,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40121.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40121_preview.jpg,36,64,"[3, 3, 64, 112, 112]",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.589395970106125,6.582424178719521,ok,,sampled_with_repeated_indices;left_hand_black_frames=64
wlasl:40129,40129,40129,orange,27,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40129.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40129_preview.jpg,78,64,"[3, 3, 64, 112, 112]",0.890625,1.0,1.0,0.5625,0.328125,0.109375,1.0,0.0,0.0,1.0,0.0,0.0,2.8092746138572693,4.020076062530279,7.686786986887455,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=21;left_hand_black_frames=7
wlasl:40130,40130,40130,orange,27,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40130.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40130_preview.jpg,78,64,"[3, 3, 64, 112, 112]",0.890625,1.0,1.0,0.5625,0.328125,0.109375,1.0,0.0,0.0,1.0,0.0,0.0,2.8092746138572693,4.020076062530279,7.686786986887455,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=21;left_hand_black_frames=7
wlasl:40834,40834,40834,paint,91,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40834.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40834_preview.jpg,33,64,"[3, 3, 64, 112, 112]",0.828125,0.6875,1.0,0.78125,0.046875,0.171875,0.265625,0.421875,0.3125,1.0,0.0,0.0,4.9241464328765865,3.439299422151902,7.740793809294701,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=3;left_hand_black_frames=11;right_hand_prev_bbox_fallback_frames=27;right_hand_black_frames=20
wlasl:40836,40836,40836,paint,91,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40836.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40836_preview.jpg,30,64,"[3, 3, 64, 112, 112]",0.9375,0.890625,1.0,0.90625,0.03125,0.0625,0.5,0.390625,0.109375,1.0,0.0,0.0,4.203729349991371,4.34772752225399,7.863159745931625,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=2;left_hand_black_frames=4;right_hand_prev_bbox_fallback_frames=25;right_hand_black_frames=7
wlasl:40837,40837,40837,paint,91,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40837.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40837_preview.jpg,79,64,"[3, 3, 64, 112, 112]",0.71875,0.84375,1.0,0.171875,0.546875,0.28125,0.71875,0.125,0.15625,1.0,0.0,0.0,4.180388884110884,4.850150989449543,7.841316036880016,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=35;left_hand_black_frames=18;right_hand_prev_bbox_fallback_frames=8;right_hand_black_frames=10
wlasl:40841,40841,40841,paint,91,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40841.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40841_preview.jpg,46,64,"[3, 3, 64, 112, 112]",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.908571492880583,5.638679221272469,ok,,sampled_with_repeated_indices;left_hand_black_frames=64
wlasl:40847,40847,40847,paint,91,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/40847.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/40847_preview.jpg,71,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.933939002454281,5.458571128547192,7.764856494963169,ok,,
wlasl:41025,41025,41025,paper,92,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/41025.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/41025_preview.jpg,66,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,0.96875,0.03125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.055752802279688,3.506145818158984,8.337844677269459,ok,,left_hand_prev_bbox_fallback_frames=2
wlasl:41026,41026,41026,paper,92,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/41026.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/41026_preview.jpg,67,64,"[3, 3, 64, 112, 112]",0.71875,0.6875,1.0,0.71875,0.0,0.28125,0.6875,0.0,0.3125,1.0,0.0,0.0,5.970914991005607,5.461456445130435,8.381746873259544,ok,,left_hand_black_frames=18;right_hand_black_frames=20
wlasl:41028,41028,41028,paper,92,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/41028.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/41028_preview.jpg,36,64,"[3, 3, 64, 112, 112]",0.921875,0.984375,1.0,0.8125,0.109375,0.078125,0.953125,0.03125,0.015625,1.0,0.0,0.0,4.211038584892567,4.355542696890284,7.909703366458416,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=7;left_hand_black_frames=5;right_hand_prev_bbox_fallback_frames=2;right_hand_black_frames=1
wlasl:41029,41029,41029,paper,92,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/41029.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/41029_preview.jpg,72,64,"[3, 3, 64, 112, 112]",0.90625,0.90625,1.0,0.90625,0.0,0.09375,0.90625,0.0,0.09375,1.0,0.0,0.0,5.118261045423047,5.023492422597162,8.283820249140263,ok,,left_hand_black_frames=6;right_hand_black_frames=6
wlasl:41030,41030,41030,paper,92,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/41030.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/41030_preview.jpg,55,64,"[3, 3, 64, 112, 112]",0.96875,0.984375,1.0,0.84375,0.125,0.03125,0.921875,0.0625,0.015625,1.0,0.0,0.0,4.5643969045745,4.992045061062958,8.09972083568573,ok,,sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=8;left_hand_black_frames=2;right_hand_prev_bbox_fallback_frames=4;right_hand_black_frames=1
wlasl:41032,41032,41032,paper,92,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/41032.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/41032_preview.jpg,38,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.557542540132999,5.0707124918699265,7.1477063447237015,ok,,sampled_with_repeated_indices
wlasl:41037,41037,41037,paper,92,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/41037.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/41037_preview.jpg,74,64,"[3, 3, 64, 112, 112]",0.8125,0.671875,1.0,0.671875,0.140625,0.1875,0.609375,0.0625,0.328125,1.0,0.0,0.0,4.841204901074255,4.574751603297698,7.709438301622868,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=9;left_hand_black_frames=12;right_hand_prev_bbox_fallback_frames=4;right_hand_black_frames=21
wlasl:42829,42829,42829,pink,67,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/42829.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/42829_preview.jpg,70,64,"[3, 3, 64, 112, 112]",0.578125,0.65625,1.0,0.3125,0.265625,0.421875,0.59375,0.0625,0.34375,1.0,0.0,0.0,2.3836574763059617,5.2456104849514205,8.37356835603714,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=17;left_hand_black_frames=27;right_hand_prev_bbox_fallback_frames=4;right_hand_black_frames=22
wlasl:42830,42830,42830,pink,67,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/42830.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/42830_preview.jpg,60,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.263234108686447,5.794566590338945,7.944749005138874,ok,,sampled_with_repeated_indices
wlasl:42831,42831,42831,pink,67,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/42831.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/42831_preview.jpg,40,64,"[3, 3, 64, 112, 112]",0.78125,0.828125,1.0,0.4375,0.34375,0.21875,0.578125,0.25,0.171875,1.0,0.0,0.0,1.899607070854732,5.5022020791027995,8.451500862836838,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=22;left_hand_black_frames=14;right_hand_prev_bbox_fallback_frames=16;right_hand_black_frames=11
wlasl:42832,42832,42832,pink,67,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/42832.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/42832_preview.jpg,39,64,"[3, 3, 64, 112, 112]",0.8125,0.9375,1.0,0.40625,0.40625,0.1875,0.6875,0.25,0.0625,1.0,0.0,0.0,1.9682618150344262,5.247663991017775,8.781547009944916,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=26;left_hand_black_frames=12;right_hand_prev_bbox_fallback_frames=16;right_hand_black_frames=4
wlasl:42836,42836,42836,pink,67,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/42836.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/42836_preview.jpg,46,64,"[3, 3, 64, 112, 112]",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.378676079213619,ok,,sampled_with_repeated_indices;left_hand_black_frames=64;right_hand_black_frames=64
wlasl:42843,42843,42843,pink,67,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/42843.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/42843_preview.jpg,63,64,"[3, 3, 64, 112, 112]",0.859375,1.0,1.0,0.375,0.484375,0.140625,0.90625,0.09375,0.0,1.0,0.0,0.0,3.0616014500459037,4.623053435621591,7.726250939071178,ok,,sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=31;left_hand_black_frames=9;right_hand_prev_bbox_fallback_frames=6
wlasl:42956,42956,42956,pizza,68,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/42956.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/42956_preview.jpg,63,64,"[3, 3, 64, 112, 112]",0.671875,0.859375,1.0,0.015625,0.65625,0.328125,0.765625,0.09375,0.140625,1.0,0.0,0.0,1.336313247680664,5.828257212833482,7.803066946566105,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=42;left_hand_black_frames=21;right_hand_prev_bbox_fallback_frames=6;right_hand_black_frames=9
